dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1991-08-01,17.862000000000005,0.233,Almere,Netherlands,52.24N,5.26E
1991-09-01,15.114,0.26,Almere,Netherlands,52.24N,5.26E
1991-10-01,10.05,0.136,Almere,Netherlands,52.24N,5.26E
1991-11-01,5.257999999999999,0.215,Almere,Netherlands,52.24N,5.26E
1991-12-01,3.392,0.205,Almere,Netherlands,52.24N,5.26E
1992-01-01,2.521,0.255,Almere,Netherlands,52.24N,5.26E
1992-02-01,4.783,0.271,Almere,Netherlands,52.24N,5.26E
1992-03-01,6.718,0.182,Almere,Netherlands,52.24N,5.26E
1992-04-01,8.431000000000001,0.263,Almere,Netherlands,52.24N,5.26E
1992-05-01,15.386,0.193,Almere,Netherlands,52.24N,5.26E
1992-06-01,17.163,0.319,Almere,Netherlands,52.24N,5.26E
1992-07-01,18.204,0.284,Almere,Netherlands,52.24N,5.26E
1992-08-01,17.901,0.385,Almere,Netherlands,52.24N,5.26E
1992-09-01,14.649,0.395,Almere,Netherlands,52.24N,5.26E
1992-10-01,7.853,0.12,Almere,Netherlands,52.24N,5.26E
1992-11-01,7.619,0.277,Almere,Netherlands,52.24N,5.26E
1992-12-01,3.405,0.442,Almere,Netherlands,52.24N,5.26E
1993-01-01,4.4239999999999995,0.17,Almere,Netherlands,52.24N,5.26E
1993-02-01,2.301,0.285,Almere,Netherlands,52.24N,5.26E
1993-03-01,5.683,0.243,Almere,Netherlands,52.24N,5.26E
1993-04-01,10.765999999999998,0.1,Almere,Netherlands,52.24N,5.26E
1993-05-01,14.295000000000002,0.245,Almere,Netherlands,52.24N,5.26E
1993-06-01,15.809,0.221,Almere,Netherlands,52.24N,5.26E
1993-07-01,16.281,0.215,Almere,Netherlands,52.24N,5.26E
1993-08-01,15.265,0.34,Almere,Netherlands,52.24N,5.26E
1993-09-01,13.208,0.163,Almere,Netherlands,52.24N,5.26E
1993-10-01,8.921999999999997,0.168,Almere,Netherlands,52.24N,5.26E
1993-11-01,2.135,0.221,Almere,Netherlands,52.24N,5.26E
1993-12-01,4.5310000000000015,0.236,Almere,Netherlands,52.24N,5.26E
1994-01-01,4.7620000000000005,0.236,Almere,Netherlands,52.24N,5.26E
1994-02-01,1.3379999999999996,0.266,Almere,Netherlands,52.24N,5.26E
1994-03-01,7.129,0.168,Almere,Netherlands,52.24N,5.26E
1994-04-01,8.206,0.182,Almere,Netherlands,52.24N,5.26E
1994-05-01,12.44,0.227,Almere,Netherlands,52.24N,5.26E
1994-06-01,15.185,0.276,Almere,Netherlands,52.24N,5.26E
1994-07-01,21.061,0.231,Almere,Netherlands,52.24N,5.26E
1994-08-01,17.86,0.133,Almere,Netherlands,52.24N,5.26E
1994-09-01,13.860999999999999,0.238,Almere,Netherlands,52.24N,5.26E
1994-10-01,9.259,0.128,Almere,Netherlands,52.24N,5.26E
1994-11-01,9.352,0.258,Almere,Netherlands,52.24N,5.26E
1994-12-01,4.954,0.145,Almere,Netherlands,52.24N,5.26E
1995-01-01,3.431,0.273,Almere,Netherlands,52.24N,5.26E
1995-02-01,6.452999999999999,0.252,Almere,Netherlands,52.24N,5.26E
1995-03-01,5.3260000000000005,0.141,Almere,Netherlands,52.24N,5.26E
1995-04-01,8.807,0.173,Almere,Netherlands,52.24N,5.26E
1995-05-01,12.818,0.241,Almere,Netherlands,52.24N,5.26E
1995-06-01,14.65,0.224,Almere,Netherlands,52.24N,5.26E
1995-07-01,19.843,0.239,Almere,Netherlands,52.24N,5.26E
1995-08-01,19.564,0.23,Almere,Netherlands,52.24N,5.26E
1995-09-01,14.402999999999999,0.244,Almere,Netherlands,52.24N,5.26E
1995-10-01,12.588,0.166,Almere,Netherlands,52.24N,5.26E
1995-11-01,6.372000000000001,0.177,Almere,Netherlands,52.24N,5.26E
1995-12-01,-1.2999999999999998,0.16399999999999998,Almere,Netherlands,52.24N,5.26E
1996-01-01,-0.569,0.239,Almere,Netherlands,52.24N,5.26E
1996-02-01,0.006999999999999672,0.284,Almere,Netherlands,52.24N,5.26E
1996-03-01,2.998,0.201,Almere,Netherlands,52.24N,5.26E
1996-04-01,8.861,0.193,Almere,Netherlands,52.24N,5.26E
1996-05-01,10.668,0.217,Almere,Netherlands,52.24N,5.26E
1996-06-01,15.322,0.213,Almere,Netherlands,52.24N,5.26E
1996-07-01,16.169,0.185,Almere,Netherlands,52.24N,5.26E
1996-08-01,17.567999999999998,0.136,Almere,Netherlands,52.24N,5.26E
1996-09-01,12.593,0.168,Almere,Netherlands,52.24N,5.26E
1996-10-01,10.668,0.194,Almere,Netherlands,52.24N,5.26E
1996-11-01,5.603,0.161,Almere,Netherlands,52.24N,5.26E
1996-12-01,-0.03000000000000025,0.151,Almere,Netherlands,52.24N,5.26E
1997-01-01,-1.524,0.131,Almere,Netherlands,52.24N,5.26E
1997-02-01,5.817,0.217,Almere,Netherlands,52.24N,5.26E
1997-03-01,7.621,0.274,Almere,Netherlands,52.24N,5.26E
1997-04-01,7.347,0.16399999999999998,Almere,Netherlands,52.24N,5.26E
1997-05-01,12.687000000000001,0.182,Almere,Netherlands,52.24N,5.26E
1997-06-01,15.882,0.19,Almere,Netherlands,52.24N,5.26E
1997-07-01,17.49,0.277,Almere,Netherlands,52.24N,5.26E
1997-08-01,20.617,0.245,Almere,Netherlands,52.24N,5.26E
1997-09-01,14.42,0.19,Almere,Netherlands,52.24N,5.26E
1997-10-01,9.581,0.152,Almere,Netherlands,52.24N,5.26E
1997-11-01,6.117000000000001,0.189,Almere,Netherlands,52.24N,5.26E
1997-12-01,4.246,0.087,Almere,Netherlands,52.24N,5.26E
1998-01-01,4.301,0.17,Almere,Netherlands,52.24N,5.26E
1998-02-01,6.0829999999999975,0.165,Almere,Netherlands,52.24N,5.26E
1998-03-01,7.223000000000001,0.188,Almere,Netherlands,52.24N,5.26E
1998-04-01,9.165,0.268,Almere,Netherlands,52.24N,5.26E
1998-05-01,14.718,0.172,Almere,Netherlands,52.24N,5.26E
1998-06-01,15.979,0.205,Almere,Netherlands,52.24N,5.26E
1998-07-01,16.284000000000002,0.24,Almere,Netherlands,52.24N,5.26E
1998-08-01,16.41,0.22,Almere,Netherlands,52.24N,5.26E
1998-09-01,15.036,0.18,Almere,Netherlands,52.24N,5.26E
1998-10-01,9.545,0.116,Almere,Netherlands,52.24N,5.26E
1998-11-01,3.498,0.16699999999999998,Almere,Netherlands,52.24N,5.26E
1998-12-01,3.889,0.198,Almere,Netherlands,52.24N,5.26E
1999-01-01,4.8290000000000015,0.096,Almere,Netherlands,52.24N,5.26E
1999-02-01,2.9739999999999998,0.224,Almere,Netherlands,52.24N,5.26E
1999-03-01,7.0520000000000005,0.168,Almere,Netherlands,52.24N,5.26E
1999-04-01,9.586,0.247,Almere,Netherlands,52.24N,5.26E
1999-05-01,14.017000000000001,0.17600000000000002,Almere,Netherlands,52.24N,5.26E
1999-06-01,15.043,0.215,Almere,Netherlands,52.24N,5.26E
1999-07-01,18.875,0.254,Almere,Netherlands,52.24N,5.26E
1999-08-01,17.608,0.191,Almere,Netherlands,52.24N,5.26E
1999-09-01,17.698,0.225,Almere,Netherlands,52.24N,5.26E
1999-10-01,10.562999999999999,0.267,Almere,Netherlands,52.24N,5.26E
1999-11-01,6.404999999999999,0.218,Almere,Netherlands,52.24N,5.26E
1999-12-01,4.274,0.102,Almere,Netherlands,52.24N,5.26E
2000-01-01,4.035,0.171,Almere,Netherlands,52.24N,5.26E
2000-02-01,5.601,0.198,Almere,Netherlands,52.24N,5.26E
2000-03-01,6.6430000000000025,0.219,Almere,Netherlands,52.24N,5.26E
2000-04-01,9.733,0.184,Almere,Netherlands,52.24N,5.26E
2000-05-01,14.757,0.295,Almere,Netherlands,52.24N,5.26E
2000-06-01,15.995999999999999,0.192,Almere,Netherlands,52.24N,5.26E
2000-07-01,15.562,0.209,Almere,Netherlands,52.24N,5.26E
2000-08-01,17.5,0.306,Almere,Netherlands,52.24N,5.26E
2000-09-01,15.899,0.259,Almere,Netherlands,52.24N,5.26E
2000-10-01,11.177999999999999,0.166,Almere,Netherlands,52.24N,5.26E
2000-11-01,7.524,0.207,Almere,Netherlands,52.24N,5.26E
2000-12-01,4.574,0.175,Almere,Netherlands,52.24N,5.26E
2001-01-01,2.384,0.165,Almere,Netherlands,52.24N,5.26E
2001-02-01,4.199,0.183,Almere,Netherlands,52.24N,5.26E
2001-03-01,4.845,0.17800000000000002,Almere,Netherlands,52.24N,5.26E
2001-04-01,8.119,0.146,Almere,Netherlands,52.24N,5.26E
2001-05-01,13.964,0.219,Almere,Netherlands,52.24N,5.26E
2001-06-01,15.071,0.246,Almere,Netherlands,52.24N,5.26E
2001-07-01,18.482,0.213,Almere,Netherlands,52.24N,5.26E
2001-08-01,18.6,0.152,Almere,Netherlands,52.24N,5.26E
2001-09-01,13.729,0.275,Almere,Netherlands,52.24N,5.26E
2001-10-01,14.154000000000002,0.177,Almere,Netherlands,52.24N,5.26E
2001-11-01,6.952999999999999,0.271,Almere,Netherlands,52.24N,5.26E
2001-12-01,2.436,0.208,Almere,Netherlands,52.24N,5.26E
2002-01-01,4.003,0.282,Almere,Netherlands,52.24N,5.26E
2002-02-01,6.771,0.17600000000000002,Almere,Netherlands,52.24N,5.26E
2002-03-01,7.0939999999999985,0.215,Almere,Netherlands,52.24N,5.26E
2002-04-01,9.102,0.154,Almere,Netherlands,52.24N,5.26E
2002-05-01,13.550999999999998,0.14,Almere,Netherlands,52.24N,5.26E
2002-06-01,16.709,0.112,Almere,Netherlands,52.24N,5.26E
2002-07-01,17.653,0.179,Almere,Netherlands,52.24N,5.26E
2002-08-01,18.917,0.175,Almere,Netherlands,52.24N,5.26E
2002-09-01,15.008,0.177,Almere,Netherlands,52.24N,5.26E
2002-10-01,9.33,0.252,Almere,Netherlands,52.24N,5.26E
2002-11-01,7.403,0.257,Almere,Netherlands,52.24N,5.26E
2002-12-01,2.138,0.171,Almere,Netherlands,52.24N,5.26E
2003-01-01,2.153,0.17600000000000002,Almere,Netherlands,52.24N,5.26E
2003-02-01,1.7199999999999998,0.336,Almere,Netherlands,52.24N,5.26E
2003-03-01,7.130000000000001,0.221,Almere,Netherlands,52.24N,5.26E
2003-04-01,9.549,0.238,Almere,Netherlands,52.24N,5.26E
2003-05-01,13.421,0.307,Almere,Netherlands,52.24N,5.26E
2003-06-01,17.769000000000005,0.364,Almere,Netherlands,52.24N,5.26E
2003-07-01,18.849,0.284,Almere,Netherlands,52.24N,5.26E
2003-08-01,19.267000000000003,0.377,Almere,Netherlands,52.24N,5.26E
2003-09-01,14.626,0.258,Almere,Netherlands,52.24N,5.26E
2003-10-01,7.504999999999999,0.303,Almere,Netherlands,52.24N,5.26E
2003-11-01,7.649,0.26,Almere,Netherlands,52.24N,5.26E
2003-12-01,3.718,0.198,Almere,Netherlands,52.24N,5.26E
2004-01-01,3.1910000000000003,0.188,Almere,Netherlands,52.24N,5.26E
2004-02-01,4.5969999999999995,0.139,Almere,Netherlands,52.24N,5.26E
2004-03-01,5.774,0.23,Almere,Netherlands,52.24N,5.26E
2004-04-01,10.253,0.235,Almere,Netherlands,52.24N,5.26E
2004-05-01,12.189,0.243,Almere,Netherlands,52.24N,5.26E
2004-06-01,15.659999999999998,0.29600000000000004,Almere,Netherlands,52.24N,5.26E
2004-07-01,16.907,0.192,Almere,Netherlands,52.24N,5.26E
2004-08-01,19.074,0.238,Almere,Netherlands,52.24N,5.26E
2004-09-01,15.376,0.14400000000000002,Almere,Netherlands,52.24N,5.26E
2004-10-01,11.184,0.242,Almere,Netherlands,52.24N,5.26E
2004-11-01,6.081,0.175,Almere,Netherlands,52.24N,5.26E
2004-12-01,2.946,0.193,Almere,Netherlands,52.24N,5.26E
2005-01-01,4.85,0.14,Almere,Netherlands,52.24N,5.26E
2005-02-01,2.27,0.231,Almere,Netherlands,52.24N,5.26E
2005-03-01,6.069,0.232,Almere,Netherlands,52.24N,5.26E
2005-04-01,9.991,0.211,Almere,Netherlands,52.24N,5.26E
2005-05-01,12.564,0.246,Almere,Netherlands,52.24N,5.26E
2005-06-01,16.552,0.139,Almere,Netherlands,52.24N,5.26E
2005-07-01,17.718,0.149,Almere,Netherlands,52.24N,5.26E
2005-08-01,16.310000000000002,0.123,Almere,Netherlands,52.24N,5.26E
2005-09-01,16.021,0.146,Almere,Netherlands,52.24N,5.26E
2005-10-01,13.171,0.193,Almere,Netherlands,52.24N,5.26E
2005-11-01,6.734,0.208,Almere,Netherlands,52.24N,5.26E
2005-12-01,3.53,0.209,Almere,Netherlands,52.24N,5.26E
2006-01-01,1.034,0.282,Almere,Netherlands,52.24N,5.26E
2006-02-01,2.6519999999999997,0.269,Almere,Netherlands,52.24N,5.26E
2006-03-01,3.624,0.252,Almere,Netherlands,52.24N,5.26E
2006-04-01,8.471,0.269,Almere,Netherlands,52.24N,5.26E
2006-05-01,14.234000000000002,0.363,Almere,Netherlands,52.24N,5.26E
2006-06-01,16.352999999999998,0.242,Almere,Netherlands,52.24N,5.26E
2006-07-01,21.941,0.246,Almere,Netherlands,52.24N,5.26E
2006-08-01,16.610000000000007,0.313,Almere,Netherlands,52.24N,5.26E
2006-09-01,18.101,0.132,Almere,Netherlands,52.24N,5.26E
2006-10-01,13.413,0.17600000000000002,Almere,Netherlands,52.24N,5.26E
2006-11-01,8.932,0.156,Almere,Netherlands,52.24N,5.26E
2006-12-01,6.223,0.17,Almere,Netherlands,52.24N,5.26E
2007-01-01,6.670999999999999,0.184,Almere,Netherlands,52.24N,5.26E
2007-02-01,5.784,0.163,Almere,Netherlands,52.24N,5.26E
2007-03-01,7.854,0.256,Almere,Netherlands,52.24N,5.26E
2007-04-01,12.459,0.224,Almere,Netherlands,52.24N,5.26E
2007-05-01,13.963,0.172,Almere,Netherlands,52.24N,5.26E
2007-06-01,17.497999999999998,0.181,Almere,Netherlands,52.24N,5.26E
2007-07-01,17.095,0.179,Almere,Netherlands,52.24N,5.26E
2007-08-01,17.175,0.078,Almere,Netherlands,52.24N,5.26E
2007-09-01,14.073,0.358,Almere,Netherlands,52.24N,5.26E
2007-10-01,9.844,0.127,Almere,Netherlands,52.24N,5.26E
2007-11-01,6.635,0.17,Almere,Netherlands,52.24N,5.26E
2007-12-01,3.429,0.222,Almere,Netherlands,52.24N,5.26E
2008-01-01,5.946999999999999,0.238,Almere,Netherlands,52.24N,5.26E
2008-02-01,5.051,0.26,Almere,Netherlands,52.24N,5.26E
2008-03-01,5.732,0.219,Almere,Netherlands,52.24N,5.26E
2008-04-01,8.597999999999999,0.211,Almere,Netherlands,52.24N,5.26E
2008-05-01,15.322000000000001,0.204,Almere,Netherlands,52.24N,5.26E
2008-06-01,16.369999999999994,0.245,Almere,Netherlands,52.24N,5.26E
2008-07-01,18.128,0.12,Almere,Netherlands,52.24N,5.26E
2008-08-01,17.597,0.224,Almere,Netherlands,52.24N,5.26E
2008-09-01,13.838,0.197,Almere,Netherlands,52.24N,5.26E
2008-10-01,9.868,0.093,Almere,Netherlands,52.24N,5.26E
2008-11-01,6.595,0.189,Almere,Netherlands,52.24N,5.26E
2008-12-01,1.954,0.171,Almere,Netherlands,52.24N,5.26E
2009-01-01,0.52,0.293,Almere,Netherlands,52.24N,5.26E
2009-02-01,2.997,0.192,Almere,Netherlands,52.24N,5.26E
2009-03-01,6.009,0.173,Almere,Netherlands,52.24N,5.26E
2009-04-01,11.75,0.28,Almere,Netherlands,52.24N,5.26E
2009-05-01,13.715,0.243,Almere,Netherlands,52.24N,5.26E
2009-06-01,15.617,0.168,Almere,Netherlands,52.24N,5.26E
2009-07-01,18.2,0.27,Almere,Netherlands,52.24N,5.26E
2009-08-01,18.671000000000006,0.265,Almere,Netherlands,52.24N,5.26E
2009-09-01,15.288,0.199,Almere,Netherlands,52.24N,5.26E
2009-10-01,10.332,0.116,Almere,Netherlands,52.24N,5.26E
2009-11-01,9.04,0.289,Almere,Netherlands,52.24N,5.26E
2009-12-01,1.847,0.151,Almere,Netherlands,52.24N,5.26E
2010-01-01,-1.16,0.269,Almere,Netherlands,52.24N,5.26E
2010-02-01,1.1819999999999995,0.202,Almere,Netherlands,52.24N,5.26E
2010-03-01,6.085,0.18600000000000005,Almere,Netherlands,52.24N,5.26E
2010-04-01,9.164,0.08199999999999999,Almere,Netherlands,52.24N,5.26E
2010-05-01,10.363,0.13699999999999998,Almere,Netherlands,52.24N,5.26E
2010-06-01,16.213,0.256,Almere,Netherlands,52.24N,5.26E
2010-07-01,19.775,0.362,Almere,Netherlands,52.24N,5.26E
2010-08-01,16.912000000000006,0.222,Almere,Netherlands,52.24N,5.26E
2010-09-01,13.661,0.194,Almere,Netherlands,52.24N,5.26E
2010-10-01,10.279000000000002,0.149,Almere,Netherlands,52.24N,5.26E
2010-11-01,5.385,0.261,Almere,Netherlands,52.24N,5.26E
2010-12-01,-1.7780000000000005,0.3,Almere,Netherlands,52.24N,5.26E
2011-01-01,2.934,0.237,Almere,Netherlands,52.24N,5.26E
2011-02-01,4.21,0.211,Almere,Netherlands,52.24N,5.26E
2011-03-01,5.9170000000000025,0.16699999999999998,Almere,Netherlands,52.24N,5.26E
2011-04-01,12.554,0.153,Almere,Netherlands,52.24N,5.26E
2011-05-01,14.066,0.149,Almere,Netherlands,52.24N,5.26E
2011-06-01,16.273,0.267,Almere,Netherlands,52.24N,5.26E
2011-07-01,16.02,0.179,Almere,Netherlands,52.24N,5.26E
2011-08-01,16.975,0.139,Almere,Netherlands,52.24N,5.26E
2011-09-01,15.788,0.109,Almere,Netherlands,52.24N,5.26E
2011-10-01,11.337,0.221,Almere,Netherlands,52.24N,5.26E
2011-11-01,6.99,0.097,Almere,Netherlands,52.24N,5.26E
2011-12-01,5.722,0.261,Almere,Netherlands,52.24N,5.26E
2012-01-01,4.348,0.293,Almere,Netherlands,52.24N,5.26E
2012-02-01,0.3759999999999999,0.29,Almere,Netherlands,52.24N,5.26E
2012-03-01,7.862999999999999,0.135,Almere,Netherlands,52.24N,5.26E
2012-04-01,8.101,0.168,Almere,Netherlands,52.24N,5.26E
2012-05-01,14.169,0.191,Almere,Netherlands,52.24N,5.26E
2012-06-01,14.702,0.342,Almere,Netherlands,52.24N,5.26E
2012-07-01,17.329,0.287,Almere,Netherlands,52.24N,5.26E
2012-08-01,18.588,0.224,Almere,Netherlands,52.24N,5.26E
2012-09-01,14.333,0.207,Almere,Netherlands,52.24N,5.26E
2012-10-01,10.357999999999999,0.208,Almere,Netherlands,52.24N,5.26E
2012-11-01,6.468999999999999,0.189,Almere,Netherlands,52.24N,5.26E
2012-12-01,4.303,0.341,Almere,Netherlands,52.24N,5.26E
2013-01-01,1.479,0.217,Almere,Netherlands,52.24N,5.26E
2013-02-01,1.5589999999999995,0.304,Almere,Netherlands,52.24N,5.26E
2013-03-01,2.253,0.267,Almere,Netherlands,52.24N,5.26E
2013-04-01,7.71,0.182,Almere,Netherlands,52.24N,5.26E
2013-05-01,11.464,0.236,Almere,Netherlands,52.24N,5.26E
2013-06-01,15.043,0.261,Almere,Netherlands,52.24N,5.26E
2013-07-01,18.775,0.193,Almere,Netherlands,52.24N,5.26E
2013-08-01,18.025,0.298,Almere,Netherlands,52.24N,5.26E
2013-09-01,,,Almere,Netherlands,52.24N,5.26E
1960-01-01,2.425,0.215,Amersfoort,Netherlands,52.24N,5.26E
1960-02-01,3.083,0.245,Amersfoort,Netherlands,52.24N,5.26E
1960-03-01,5.8580000000000005,0.34700000000000003,Amersfoort,Netherlands,52.24N,5.26E
1960-04-01,8.870000000000003,0.226,Amersfoort,Netherlands,52.24N,5.26E
1960-05-01,13.088,0.454,Amersfoort,Netherlands,52.24N,5.26E
1960-06-01,16.281,0.342,Amersfoort,Netherlands,52.24N,5.26E
1960-07-01,15.752999999999998,0.213,Amersfoort,Netherlands,52.24N,5.26E
1960-08-01,16.073,0.451,Amersfoort,Netherlands,52.24N,5.26E
1960-09-01,13.96,0.163,Amersfoort,Netherlands,52.24N,5.26E
1960-10-01,10.681,0.193,Amersfoort,Netherlands,52.24N,5.26E
1960-11-01,7.492000000000001,0.202,Amersfoort,Netherlands,52.24N,5.26E
1960-12-01,2.766,0.161,Amersfoort,Netherlands,52.24N,5.26E
1961-01-01,1.781,0.204,Amersfoort,Netherlands,52.24N,5.26E
1961-02-01,6.159,0.361,Amersfoort,Netherlands,52.24N,5.26E
1961-03-01,7.395,0.21600000000000005,Amersfoort,Netherlands,52.24N,5.26E
1961-04-01,10.536,0.381,Amersfoort,Netherlands,52.24N,5.26E
1961-05-01,11.182,0.588,Amersfoort,Netherlands,52.24N,5.26E
1961-06-01,15.562999999999999,0.308,Amersfoort,Netherlands,52.24N,5.26E
1961-07-01,15.719,0.241,Amersfoort,Netherlands,52.24N,5.26E
1961-08-01,16.158,0.136,Amersfoort,Netherlands,52.24N,5.26E
1961-09-01,16.965999999999998,0.214,Amersfoort,Netherlands,52.24N,5.26E
1961-10-01,11.569,0.341,Amersfoort,Netherlands,52.24N,5.26E
1961-11-01,4.896,0.301,Amersfoort,Netherlands,52.24N,5.26E
1961-12-01,1.378,0.188,Amersfoort,Netherlands,52.24N,5.26E
1962-01-01,3.2569999999999997,0.181,Amersfoort,Netherlands,52.24N,5.26E
1962-02-01,2.806,0.146,Amersfoort,Netherlands,52.24N,5.26E
1962-03-01,2.052,0.229,Amersfoort,Netherlands,52.24N,5.26E
1962-04-01,7.943,0.235,Amersfoort,Netherlands,52.24N,5.26E
1962-05-01,10.165,0.246,Amersfoort,Netherlands,52.24N,5.26E
1962-06-01,13.72,0.467,Amersfoort,Netherlands,52.24N,5.26E
1962-07-01,14.790999999999999,0.17800000000000002,Amersfoort,Netherlands,52.24N,5.26E
1962-08-01,15.411,0.28800000000000003,Amersfoort,Netherlands,52.24N,5.26E
1962-09-01,13.110999999999999,0.304,Amersfoort,Netherlands,52.24N,5.26E
1962-10-01,10.732,0.477,Amersfoort,Netherlands,52.24N,5.26E
1962-11-01,4.158,0.258,Amersfoort,Netherlands,52.24N,5.26E
1962-12-01,-0.6990000000000003,0.265,Amersfoort,Netherlands,52.24N,5.26E
1963-01-01,-5.634,0.249,Amersfoort,Netherlands,52.24N,5.26E
1963-02-01,-3.723,0.277,Amersfoort,Netherlands,52.24N,5.26E
1963-03-01,4.769,0.267,Amersfoort,Netherlands,52.24N,5.26E
1963-04-01,8.787,0.273,Amersfoort,Netherlands,52.24N,5.26E
1963-05-01,10.993,0.377,Amersfoort,Netherlands,52.24N,5.26E
1963-06-01,15.69,0.355,Amersfoort,Netherlands,52.24N,5.26E
1963-07-01,16.365,0.262,Amersfoort,Netherlands,52.24N,5.26E
1963-08-01,15.667000000000002,0.123,Amersfoort,Netherlands,52.24N,5.26E
1963-09-01,14.144,0.278,Amersfoort,Netherlands,52.24N,5.26E
1963-10-01,9.54,0.266,Amersfoort,Netherlands,52.24N,5.26E
1963-11-01,8.277999999999999,0.31,Amersfoort,Netherlands,52.24N,5.26E
1963-12-01,-1.2119999999999995,0.29600000000000004,Amersfoort,Netherlands,52.24N,5.26E
1964-01-01,0.54,0.287,Amersfoort,Netherlands,52.24N,5.26E
1964-02-01,3.387,0.24,Amersfoort,Netherlands,52.24N,5.26E
1964-03-01,2.8240000000000003,0.154,Amersfoort,Netherlands,52.24N,5.26E
1964-04-01,8.841000000000003,0.211,Amersfoort,Netherlands,52.24N,5.26E
1964-05-01,14.226,0.35,Amersfoort,Netherlands,52.24N,5.26E
1964-06-01,15.489,0.319,Amersfoort,Netherlands,52.24N,5.26E
1964-07-01,16.987000000000002,0.231,Amersfoort,Netherlands,52.24N,5.26E
1964-08-01,16.46,0.24,Amersfoort,Netherlands,52.24N,5.26E
1964-09-01,14.602,0.14300000000000002,Amersfoort,Netherlands,52.24N,5.26E
1964-10-01,8.279,0.335,Amersfoort,Netherlands,52.24N,5.26E
1964-11-01,6.369,0.208,Amersfoort,Netherlands,52.24N,5.26E
1964-12-01,2.186,0.257,Amersfoort,Netherlands,52.24N,5.26E
1965-01-01,2.535,0.13699999999999998,Amersfoort,Netherlands,52.24N,5.26E
1965-02-01,1.994,0.183,Amersfoort,Netherlands,52.24N,5.26E
1965-03-01,4.495,0.245,Amersfoort,Netherlands,52.24N,5.26E
1965-04-01,7.6800000000000015,0.198,Amersfoort,Netherlands,52.24N,5.26E
1965-05-01,12.039000000000001,0.293,Amersfoort,Netherlands,52.24N,5.26E
1965-06-01,15.005,0.411,Amersfoort,Netherlands,52.24N,5.26E
1965-07-01,15.215,0.382,Amersfoort,Netherlands,52.24N,5.26E
1965-08-01,15.63,0.314,Amersfoort,Netherlands,52.24N,5.26E
1965-09-01,13.337,0.199,Amersfoort,Netherlands,52.24N,5.26E
1965-10-01,10.208,0.261,Amersfoort,Netherlands,52.24N,5.26E
1965-11-01,2.716,0.2,Amersfoort,Netherlands,52.24N,5.26E
1965-12-01,4.082,0.246,Amersfoort,Netherlands,52.24N,5.26E
1966-01-01,0.058999999999999934,0.211,Amersfoort,Netherlands,52.24N,5.26E
1966-02-01,4.16,0.5710000000000001,Amersfoort,Netherlands,52.24N,5.26E
1966-03-01,5.206,0.264,Amersfoort,Netherlands,52.24N,5.26E
1966-04-01,8.22,0.16699999999999998,Amersfoort,Netherlands,52.24N,5.26E
1966-05-01,13.258,0.34700000000000003,Amersfoort,Netherlands,52.24N,5.26E
1966-06-01,17.012999999999998,0.239,Amersfoort,Netherlands,52.24N,5.26E
1966-07-01,15.727,0.41,Amersfoort,Netherlands,52.24N,5.26E
1966-08-01,15.988,0.232,Amersfoort,Netherlands,52.24N,5.26E
1966-09-01,14.164,0.322,Amersfoort,Netherlands,52.24N,5.26E
1966-10-01,11.277,0.339,Amersfoort,Netherlands,52.24N,5.26E
1966-11-01,4.526,0.3,Amersfoort,Netherlands,52.24N,5.26E
1966-12-01,4.09,0.31,Amersfoort,Netherlands,52.24N,5.26E
1967-01-01,2.9760000000000004,0.202,Amersfoort,Netherlands,52.24N,5.26E
1967-02-01,5.142,0.373,Amersfoort,Netherlands,52.24N,5.26E
1967-03-01,7.08,0.259,Amersfoort,Netherlands,52.24N,5.26E
1967-04-01,7.263,0.313,Amersfoort,Netherlands,52.24N,5.26E
1967-05-01,12.779000000000002,0.365,Amersfoort,Netherlands,52.24N,5.26E
1967-06-01,14.606,0.261,Amersfoort,Netherlands,52.24N,5.26E
1967-07-01,18.04,0.466,Amersfoort,Netherlands,52.24N,5.26E
1967-08-01,16.733,0.331,Amersfoort,Netherlands,52.24N,5.26E
1967-09-01,14.571,0.273,Amersfoort,Netherlands,52.24N,5.26E
1967-10-01,11.675999999999998,0.172,Amersfoort,Netherlands,52.24N,5.26E
1967-11-01,5.172999999999999,0.242,Amersfoort,Netherlands,52.24N,5.26E
1967-12-01,3.044,0.261,Amersfoort,Netherlands,52.24N,5.26E
1968-01-01,1.513,0.241,Amersfoort,Netherlands,52.24N,5.26E
1968-02-01,1.5719999999999998,0.182,Amersfoort,Netherlands,52.24N,5.26E
1968-03-01,6.224,0.193,Amersfoort,Netherlands,52.24N,5.26E
1968-04-01,9.164,0.315,Amersfoort,Netherlands,52.24N,5.26E
1968-05-01,11.101,0.298,Amersfoort,Netherlands,52.24N,5.26E
